          32.00            0.08           1.024 1.9657052487658
          32.00            0.08           4.096 -3.9314314095970
          32.00            0.08          16.384 7.8628419070873
          32.00            0.08          65.536 15.7256907848425
          32.00            0.08         262.144 31.4513885404376
          32.00            0.08        1048.576 -62.9027979928169
          32.00            0.16           0.001 -0.0475048363855
          32.00            0.16           0.004 0.0949904183916
          32.00            0.16           0.016 0.1899872543672
          32.00            0.16           0.064 0.3799809264811
          32.00            0.16           0.256 0.7599682707902
          32.00            0.16           1.024 1.5199429594485
          32.00            0.16           4.096 3.0398923367886
          32.00            0.16          16.384 6.0797910914697
          32.00            0.16          65.536 12.1595886008520
          32.00            0.16         262.144 24.3191836197434
          32.00            0.16        1048.576 48.6383736579634
          32.00            0.32           0.001 -0.0356140578161
          32.00            0.32           0.004 -0.0712220173235
          32.00            0.32           0.016 0.1424257413596
          32.00            0.32           0.064 0.2848575802087
          32.00            0.32           0.256 0.5697212579885
          32.00            0.32           1.024 1.1394486135899
          32.00            0.32           4.096 2.2789033248130
          32.00            0.32          16.384 -4.5578249425840
          32.00            0.32          65.536 9.1156315921995
          32.00            0.32         262.144 18.2312692819923
          32.00            0.32        1048.576 -36.4625568570257
          32.00            0.64           0.001 0.0261442585559
          32.00            0.64           0.004 0.0522944285506
          32.00            0.64           0.016 0.1045947689196
          32.00            0.64           0.064 0.2091954498475
          32.00            0.64           0.256 -0.4184086361944
          32.00            0.64           1.024 0.8367995357475
          32.00            0.64           4.096 -1.6736168080730
          32.00            0.64          16.384 3.3472158794830
          32.00            0.64          65.536 6.6944376718764
          32.00            0.64         262.144 -13.3888930822164
          32.00            0.64        1048.576 26.7777684048384
          32.00            1.28           0.001 0.0189402176908
          32.00            1.28           0.004 0.0378862373871
          32.00            1.28           0.016 -0.0757898831843
          32.00            1.28           0.064 -0.1515739631663
          32.00            1.28           0.256 0.3031305173241
          32.00            1.28           1.024 -0.6062784434780
          32.00            1.28           4.096 1.2125394780431
          32.00            1.28          16.384 2.4250847590754
          32.00            1.28          65.536 4.8501753214332
          32.00            1.28         262.144 9.7003564429160
          32.00            1.28        1048.576 19.4007187291566
          32.00            2.56           0.001 -0.0136120090303
          32.00            2.56           0.004 -0.0272182793768
          32.00            2.56           0.016 0.0544193458666
          32.00            2.56           0.064 0.1088444288348
          32.00            2.56           0.256 -0.2177060697651
          32.00            2.56           1.024 0.4353949271979
          32.00            2.56           4.096 0.8707955917783
          32.00            2.56          16.384 1.7415969208693
          32.00            2.56          65.536 3.4831995801073
          32.00            2.56         262.144 6.9664048908258
          32.00            2.56        1048.576 13.9328154790001
          32.00            5.12           0.001 -0.0097220339200
          32.00            5.12           0.004 0.0194269736670
          32.00            5.12           0.016 0.0388596439588
          32.00            5.12           0.064 0.0777249849724
          32.00            5.12           0.256 0.1554556672144
          32.00            5.12           1.024 0.3109170318058
          32.00            5.12           4.096 0.6218397610393
          32.00            5.12          16.384 1.2436852195852
          32.00            5.12          65.536 2.4873761358907
          32.00            5.12         262.144 -4.9747693632428
          32.00            5.12        1048.576 9.9495216021752
          32.00           10.24           0.001 0.0069078112924
          32.00           10.24           0.004 0.0138212930935
          32.00           10.24           0.016 0.0276482578817
          32.00           10.24           0.064 0.0553021880514
          32.00           10.24           0.256 0.1106100486873
          32.00           10.24           1.024 0.2212257701073
          32.00           10.24           4.096 -0.4424685587836
          32.00           10.24          16.384 -0.8849314446487
          32.00           10.24          65.536 -1.7698572163982
          32.00           10.24         262.144 -3.5397087599036
          32.00           10.24        1048.576 -7.0794118467539
          64.00            0.01           0.001 0.0998328547700
          64.00            0.01           0.004 -0.1997530763301
          64.00            0.01           0.016 -0.3994770249351
          64.00            0.01           0.064 -0.7989249237837
          64.00            0.01           0.256 -1.5978207223010
          64.00            0.01           1.024 -3.1956123197453
          64.00            0.01           4.096 -6.3911955148404
          64.00            0.01          16.384 -12.7823619051670
          64.00            0.01          65.536 25.5646364371985
          64.00            0.01         262.144 -51.1293602470374
          64.00            0.01        1048.576 -102.2586914015919
          64.00            0.02           0.001 -0.0998197933021
          64.00            0.02           0.004 -0.1996113390640
          64.00            0.02           0.016 0.3991379509866
          64.00            0.02           0.064 -0.7983606244723
          64.00            0.02           0.256 1.5966365241243
          64.00            0.02           1.024 -3.1933577719090
          64.00            0.02           4.096 -6.3866873022743
          64.00            0.02          16.384 12.7732898803940
          64.00            0.02          65.536 -25.5466644848143
          64.00            0.02         262.144 51.0932442454632
          64.00            0.02        1048.576 102.1865167324501
          64.00            0.04           0.001 -0.0848857392004
          64.00            0.04           0.004 -0.1697446596112
          64.00            0.04           0.016 -0.3394625036015
          64.00            0.04           0.064 0.6788445682581
          64.00            0.04           0.256 -1.3577695730862
          64.00            0.04           1.024 -2.7155123333227
          64.00            0.04           4.096 -5.4309978539938
          64.00            0.04          16.384 -10.8619688954193
          64.00            0.04          65.536 -21.7239109783728
          64.00            0.04         262.144 -43.4477951439859
          64.00            0.04        1048.576 86.8955098502318
          64.00            0.08           0.001 -0.0666809015643
          64.00            0.08           0.004 0.1332856684304
          64.00            0.08           0.016 0.2665967096214
          64.00            0.08           0.064 0.5332187936443
          64.00            0.08           0.256 -1.0665137145975
          64.00            0.08           1.024 2.1329513006536
          64.00            0.08           4.096 4.2659279771492
          64.00            0.08          16.384 8.5318813302512
          64.00            0.08          65.536 -17.0638387885316
          64.00            0.08         262.144 34.1276014489567
          64.00            0.08        1048.576 68.2552282755436
          64.00            0.16           0.001 0.0501987130010
          64.00            0.16           0.004 0.1004217287312
          64.00            0.16           0.016 0.2008677637788
          64.00            0.16           0.064 -0.4018084554778
          64.00            0.16           0.256 -0.8035926001532
          64.00            0.16           1.024 -1.6071608899520
          64.00            0.16           4.096 3.2142488499680
          64.00            0.16          16.384 6.4285220097349
          64.00            0.16          65.536 -12.8571169490706
          64.00            0.16         262.144 25.7141609682451
          64.00            0.16        1048.576 -51.4283948665898
          64.00            0.32           0.001 -0.0369698859278
          64.00            0.32           0.004 -0.0739161382690
          64.00            0.32           0.016 0.1477613970778
          64.00            0.32           0.064 -0.2955936672269
          64.00            0.32           0.256 -0.5911637083215
          64.00            0.32           1.024 -1.1823037910428
          64.00            0.32           4.096 -2.3645839567562
          64.00            0.32          16.384 4.7290970381941
          64.00            0.32          65.536 -9.4582649515706
          64.00            0.32         262.144 -18.9165062779706
          64.00            0.32        1048.576 37.8329416803249
          64.00            0.64           0.001 0.0267608616184
          64.00            0.64           0.004 0.0535449167130
          64.00            0.64           0.016 -0.1071594408626
          64.00            0.64           0.064 -0.2142956747443
          64.00            0.64           0.256 0.4285217352999
          64.00            0.64           1.024 -0.8571130827672
          64.00            0.64           4.096 -1.7142029608963
          64.00            0.64          16.384 -3.4283827174601
          64.00            0.64          65.536 -6.8567422348211
          64.00            0.64         262.144 -13.7134612979402
          64.00            0.64        1048.576 -27.4268992677181
          64.00            1.28           0.001 -0.0192624797052
          64.00            1.28           0.004 0.0384561038333
          64.00            1.28           0.016 0.0769351476005
          64.00            1.28           0.064 -0.1539391328882
          64.00            1.28           0.256 0.3078094227234
          64.00            1.28           1.024 -0.6156876858144
          64.00            1.28           4.096 1.2313065299171
          64.00            1.28          16.384 -2.4626819009481
          64.00            1.28          65.536 4.9252949576495
          64.00            1.28         262.144 -9.8506587553806
          64.00            1.28        1048.576 19.7012485016626
          64.00            2.56           0.001 0.0137174643088
          64.00            2.56           0.004 0.0274576981847
          64.00            2.56           0.016 0.0549381756583
          64.00            2.56           0.064 0.1098991354668
          64.00            2.56           0.256 0.2198210575149
          64.00            2.56           1.024 -0.4397104808429
          64.00            2.56           4.096 -0.8793981720263
          64.00            2.56          16.384 1.7587279762434
          64.00            2.56          65.536 3.5174787431808
          64.00            2.56         262.144 7.0349802431670
          64.00            2.56        1048.576 14.0699834852011
          64.00            5.12           0.001 -0.0097996461815
          64.00            5.12           0.004 -0.0195765743396
          64.00            5.12           0.016 -0.0391304440781
          64.00            5.12           0.064 -0.0782381902655
          64.00            5.12           0.256 -0.1564536859954
          64.00            5.12           1.024 -0.3128846791329
          64.00            5.12           4.096 -0.6257466662465
          64.00            5.12          16.384 1.2514252585323
          64.00            5.12          65.536 2.5028732080348
          64.00            5.12         262.144 5.0057691071287
          64.00            5.12        1048.576 10.0115609054211
          64.00           10.24           0.001 -0.0020921753485
          64.00           10.24           0.004 -0.0041619896757
          64.00           10.24           0.016 -0.0083016833359
          64.00           10.24           0.064 -0.0165811032379
          64.00           10.24           0.256 -0.0331399593528
          64.00           10.24           1.024 -0.0662576797407
          64.00           10.24           4.096 -0.1324931246262
          64.00           10.24          16.384 -0.2649640163338
          64.00           10.24          65.536 -0.5299058003633
          64.00           10.24         262.144 -1.0597893635109
          64.00           10.24        1048.576 -2.1195565013314
         128.00            0.01           0.001 -0.1088820246165
         128.00            0.01           0.004 0.2174683335241
         128.00            0.01           0.016 0.4350351991359
         128.00            0.01           0.064 -0.7682502390360
         128.00            0.01           0.256 -1.5363740815675
         128.00            0.01           1.024 3.0723690036110
         128.00            0.01           4.096 6.1448643887342
         128.00            0.01          16.384 12.2898551604067
         128.00            0.01          65.536 24.5798367080980
         128.00            0.01         262.144 49.1597998044721
         128.00            0.01        1048.576 -98.3199787457824
         128.00            0.02           0.001 0.1078635222914
         128.00            0.02           0.004 -0.2160211799663
         128.00            0.02           0.016 -0.4319442747260
         128.00            0.02           0.064 -0.8637904762707
         128.00            0.02           0.256 -1.7274828853731
         128.00            0.02           1.024 -3.4548677065892
         128.00            0.02           4.096 6.9094412281523
         128.00            0.02          16.384 13.8189805165508
         128.00            0.02          65.536 27.6380590951760
         128.00            0.02         262.144 -55.2764123827172
         128.00            0.02        1048.576 -110.5527266286997
         128.00            0.04           0.001 0.0905427653751
         128.00            0.04           0.004 0.1811825149458
         128.00            0.04           0.016 0.3624620425113
         128.00            0.04           0.064 -0.7252151939514
         128.00            0.04           0.256 -1.4503333397426
         128.00            0.04           1.024 -2.9005696348957
         128.00            0.04           4.096 -5.8010422269297
         128.00            0.04          16.384 11.6017933299986
         128.00            0.04          65.536 23.2036836999486
         128.00            0.04         262.144 -46.4076585220546
         128.00            0.04        1048.576 -92.8152200105108
         128.00            0.08           0.001 -0.0701633347154
         128.00            0.08           0.004 -0.1402310366780
         128.00            0.08           0.016 0.2801753545620
         128.00            0.08           0.064 0.5604462521540
         128.00            0.08           0.256 1.1209880563067
         128.00            0.08           1.024 2.2420716691046
         128.00            0.08           4.096 4.4842388969488
         128.00            0.08          16.384 -8.9687644757277
         128.00            0.08          65.536 17.9372422693443
         128.00            0.08         262.144 -35.8747712160068
         128.00            0.08        1048.576 71.7492558183001
         128.00            0.16           0.001 0.0519139875810
         128.00            0.16           0.004 0.1039218537523
         128.00            0.16           0.016 0.2079376322498
         128.00            0.16           0.064 0.4159692123303
         128.00            0.16           0.256 0.8320323840328
         128.00            0.16           1.024 -1.6643466750646
         128.00            0.16           4.096 3.3284114344504
         128.00            0.16          16.384 -6.6571047804143
         128.00            0.16          65.536 -13.3141155888335
         128.00            0.16         262.144 -26.6281372061867
         128.00            0.16        1048.576 53.2559925073847
         128.00            0.32           0.001 0.0377239377055
         128.00            0.32           0.004 -0.0757257268909
         128.00            0.32           0.016 0.1511734212344
         128.00            0.32           0.064 0.3024394696722
         128.00            0.32           0.256 -0.6051568964111
         128.00            0.32           1.024 -1.2102211278932
         128.00            0.32           4.096 -2.4203495946205
         128.00            0.32          16.384 4.8404212151663
         128.00            0.32          65.536 9.6809350867761
         128.00            0.32         262.144 -19.3621481442769
         128.00            0.32        1048.576 38.7240183205537
         128.00            0.64           0.001 -0.0272843845801
         128.00            0.64           0.004 -0.0544768699138
         128.00            0.64           0.016 0.1086784455433
         128.00            0.64           0.064 -0.2176320643685
         128.00            0.64           0.256 0.4349888949652
         128.00            0.64           1.024 -0.8702529934602
         128.00            0.64           4.096 1.7402307682982
         128.00            0.64          16.384 -3.4807367475550
         128.00            0.64          65.536 -6.9613817562386
         128.00            0.64         262.144 13.9224883004092
         128.00            0.64        1048.576 27.8450683288068
         128.00            1.28           0.001 -0.0195185516067
         128.00            1.28           0.004 0.0387634661994
         128.00            1.28           0.016 0.0776179615767
         128.00            1.28           0.064 0.1553270072618
         128.00            1.28           0.256 -0.3109274041948
         128.00            1.28           1.024 -0.6217636555969
         128.00            1.28           4.096 -1.2434361653049
         128.00            1.28          16.384 -2.4867811881669
         128.00            1.28          65.536 -4.9734712343698
         128.00            1.28         262.144 9.9466690533590
         128.00            1.28        1048.576 -19.8936115613999
         128.00            2.56           0.001 -0.0139164461708
         128.00            2.56           0.004 0.0275603126029
         128.00            2.56           0.016 -0.0553927495357
         128.00            2.56           0.064 -0.1106946644863
         128.00            2.56           0.256 0.2211170149400
         128.00            2.56           1.024 -0.4425062870192
         128.00            2.56           4.096 -0.8849218058534
         128.00            2.56          16.384 1.7695713305122
         128.00            2.56          65.536 -3.5394149405629
         128.00            2.56         262.144 7.0785576067713
         128.00            2.56        1048.576 -14.1573874638354
         128.00            5.12           0.001 0.0007739430273
         128.00            5.12           0.004 0.0016331467588
         128.00            5.12           0.016 -0.0035338511811
         128.00            5.12           0.064 -0.0069765492862
         128.00            5.12           0.256 -0.0138625357067
         128.00            5.12           1.024 -0.0276348037055
         128.00            5.12           4.096 -0.0551794873511
         128.00            5.12          16.384 -0.1102689252423
         128.00            5.12          65.536 -0.7573425527976
         128.00            5.12         262.144 -1.7002143593973
         128.00            5.12        1048.576 -3.0290998604020
         128.00           10.24           0.001 -0.0021544099131
         128.00           10.24           0.004 -0.0042168852037
         128.00           10.24           0.016 -0.0083428205090
         128.00           10.24           0.064 0.0164152544880
         128.00           10.24           0.256 0.0329202272573
         128.00           10.24           1.024 -0.0661102251866
         128.00           10.24           4.096 -0.1321304240844
         128.00           10.24          16.384 -0.2641708525343
         128.00           10.24          65.536 -0.5282519151275
         128.00           10.24         262.144 1.0562339144031
         128.00           10.24        1048.576 2.1125578573887
         256.00            0.01           0.001 0.1077351462133
         256.00            0.01           0.004 0.2158687323718
         256.00            0.01           0.016 0.4321362800150
         256.00            0.01           0.064 0.8646715629767
         256.00            0.01           0.256 -1.7305406040099
         256.00            0.01           1.024 -3.4606819703624
         256.00            0.01           4.096 6.9201663455779
         256.00            0.01          16.384 13.8407318700625
         256.00            0.01          65.536 27.6818629245123
         256.00            0.01         262.144 -55.3649234205166
         256.00            0.01        1048.576 110.7286492615114
         256.00            0.02           0.001 0.1068156273144
         256.00            0.02           0.004 -0.2148264827173
         256.00            0.02           0.016 -0.4292539241764
         256.00            0.02           0.064 0.8573116725035
         256.00            0.02           0.256 -1.7158192364895
         256.00            0.02           1.024 -3.4312397634715
         256.00            0.02           4.096 6.8612835169536
         256.00            0.02          16.384 -13.7237630088330
         256.00            0.02          65.536 27.4463300264494
         256.00            0.02         262.144 54.8930587049097
         256.00            0.02        1048.576 109.7865161221465
         256.00            0.04           0.001 0.0929003613416
         256.00            0.04           0.004 0.1792671578045
         256.00            0.04           0.016 -0.3597257663367
         256.00            0.04           0.064 0.7182594006173
         256.00            0.04           0.256 1.4369159893088
         256.00            0.04           1.024 -2.8750238267689
         256.00            0.04           4.096 -5.7496503235306
         256.00            0.04          16.384 -11.4989033313397
         256.00            0.04          65.536 22.9966147515415
         256.00            0.04         262.144 -45.9944214104485
         256.00            0.04        1048.576 -91.9884455377866
         256.00            0.08           0.001 -0.0721693295082
         256.00            0.08           0.004 0.1432323720033
         256.00            0.08           0.016 0.2868327044210
         256.00            0.08           0.064 0.5740336098038
         256.00            0.08           0.256 1.1484355408501
         256.00            0.08           1.024 2.2972394630790
         256.00            0.08           4.096 -4.5955842205700
         256.00            0.08          16.384 9.1900631014401
         256.00            0.08          65.536 -18.3812315195975
         256.00            0.08         262.144 -36.7620944093116
         256.00            0.08        1048.576 73.5230856670945
         256.00            0.16           0.001 0.0526431810818
         256.00            0.16           0.004 0.1056523063854
         256.00            0.16           0.016 -0.2124056970828
         256.00            0.16           0.064 0.4237093341539
         256.00            0.16           0.256 0.8477857505914
         256.00            0.16           1.024 1.6959386647674
         256.00            0.16           4.096 -3.3929790236795
         256.00            0.16          16.384 -6.7855907818770
         256.00            0.16          65.536 -13.5708143092853
         256.00            0.16         262.144 27.1405268767232
         256.00            0.16        1048.576 -54.2821554920490
         256.00            0.32           0.001 -0.0387040895642
         256.00            0.32           0.004 -0.0770406904250
         256.00            0.32           0.016 -0.1537147864216
         256.00            0.32           0.064 0.3063320242765
         256.00            0.32           0.256 0.6130295257050
         256.00            0.32           1.024 -1.2271560413882
         256.00            0.32           4.096 2.4532149252370
         256.00            0.32          16.384 -4.9075269240534
         256.00            0.32          65.536 9.8139567329952
         256.00            0.32         262.144 19.6282791651366
         256.00            0.32        1048.576 39.2569238293215
         256.00            0.64           0.001 -0.0278103593673
         256.00            0.64           0.004 0.0545257999263
         256.00            0.64           0.016 -0.1101428136517
         256.00            0.64           0.064 0.2191925620933
         256.00            0.64           0.256 -0.4394772634097
         256.00            0.64           1.024 0.8778619246730
         256.00            0.64           4.096 1.7560879214530
         256.00            0.64          16.384 -3.5132682521219
         256.00            0.64          65.536 7.0254440367948
         256.00            0.64         262.144 -14.0519805121409
         256.00            0.64        1048.576 -28.1035968579114
         256.00            1.28           0.001 0.0191839363149
         256.00            1.28           0.004 0.0387273524039
         256.00            1.28           0.016 -0.0785417047751
         256.00            1.28           0.064 -0.1567196484627
         256.00            1.28           0.256 -0.3130759643061
         256.00            1.28           1.024 -0.6257888101976
         256.00            1.28           4.096 1.2504888006461
         256.00            1.28          16.384 -2.5020662604319
         256.00            1.28          65.536 5.0030437815790
         256.00            1.28         262.144 10.0064504537886
         256.00            1.28        1048.576 20.0132638020855
         256.00            2.56           0.001 -0.0142442237688
         256.00            2.56           0.004 -0.0281216309278
         256.00            2.56           0.016 -0.0558788381681
         256.00            2.56           0.064 0.1106703848271
         256.00            2.56           0.256 0.2217022038448
         256.00            2.56           1.024 0.4437661407284
         256.00            2.56           4.096 0.8878941639254
         256.00            2.56          16.384 1.7761502850484
         256.00            2.56          65.536 3.5526625646332
         256.00            2.56         262.144 7.1056871425852
         256.00            2.56        1048.576 -14.2124603825788
         256.00            5.12           0.001 0.0005490792041
         256.00            5.12           0.004 0.0013853251406
         256.00            5.12           0.016 0.0114758568266
         256.00            5.12           0.064 -0.0240275805528
         256.00            5.12           0.256 -0.0534933447996
         256.00            5.12           1.024 -0.1182204251294
         256.00            5.12           4.096 -0.2128889223541
         256.00            5.12          16.384 -0.4254170764656
         256.00            5.12          65.536 -0.8504735390293
         256.00            5.12         262.144 -1.8861139309063
         256.00            5.12        1048.576 -3.4008124838728
         256.00           10.24           0.001 -0.0024431982935
         256.00           10.24           0.004 -0.0044946716006
         256.00           10.24           0.016 -0.0086132500376
         256.00           10.24           0.064 0.0161376654846
         256.00           10.24           0.256 -0.0333523156908
         256.00           10.24           1.024 0.0656217140326
         256.00           10.24           4.096 0.1316027518438
         256.00           10.24          16.384 0.2635653263921
         256.00           10.24          65.536 0.5274907328415
         256.00           10.24         262.144 1.0553416541168
         256.00           10.24        1048.576 2.1110435607247
         512.00            0.01           0.001 -0.1137627391187
         512.00            0.01           0.004 0.2230715911760
         512.00            0.01           0.016 -0.4505823346595
         512.00            0.01           0.064 0.8967181496549
         512.00            0.01           0.256 -1.7978791352182
         512.00            0.01           1.024 3.5913135926250
         512.00            0.01           4.096 -7.1870709420496
         512.00            0.01          16.384 14.3696976679698
         512.00            0.01          65.536 28.7408766197717
         512.00            0.01         262.144 -57.4861972798861
         512.00            0.01        1048.576 -114.9709131568992
         512.00            0.02           0.001 -0.1127733149713
         512.00            0.02           0.004 -0.2240555011893
         512.00            0.02           0.016 -0.4466248293040
         512.00            0.02           0.064 0.8888035289076
         512.00            0.02           0.256 1.7790870361379
         512.00            0.02           1.024 -3.5626171045842
         512.00            0.02           4.096 -7.1237526817979
         512.00            0.02          16.384 -14.2460239929137
         512.00            0.02          65.536 28.4876042559601
         512.00            0.02         262.144 -56.9796521192012
         512.00            0.02        1048.576 113.9548607065302
         512.00            0.04           0.001 0.0916977475045
         512.00            0.04           0.004 0.1848645240569
         512.00            0.04           0.016 0.3712039969120
         512.00            0.04           0.064 0.7438859028200
         512.00            0.04           0.256 -1.4922129334210
         512.00            0.04           1.024 2.9799825186955
         512.00            0.04           4.096 -5.9644072750837
         512.00            0.04          16.384 -11.9273334953421
         512.00            0.04          65.536 23.8502242918379
         512.00            0.04         262.144 -47.7048911312053
         512.00            0.04        1048.576 95.4053397439254
         512.00            0.08           0.001 0.0702244199734
         512.00            0.08           0.004 0.1419135615444
         512.00            0.08           0.016 0.2852995407540
         512.00            0.08           0.064 -0.5750355793013
         512.00            0.08           0.256 -1.1485891183013
         512.00            0.08           1.024 -2.2956971585971
         512.00            0.08           4.096 4.5869534890277
         512.00            0.08          16.384 -9.1783470847814
         512.00            0.08          65.536 -18.3552139341621
         512.00            0.08         262.144 36.7059874551058
         512.00            0.08        1048.576 73.4134548885913
         512.00            0.16           0.001 -0.0543876044289
         512.00            0.16           0.004 -0.1072757724029
         512.00            0.16           0.016 0.2101054793495
         512.00            0.16           0.064 -0.4246413521197
         512.00            0.16           0.256 0.8448444757596
         512.00            0.16           1.024 1.6911661844269
         512.00            0.16           4.096 -3.3867673322288
         512.00            0.16          16.384 6.7690987214651
         512.00            0.16          65.536 13.5396758182906
         512.00            0.16         262.144 -27.0837871601845
         512.00            0.16        1048.576 -54.1660958408651
         512.00            0.32           0.001 -0.0400541590600
         512.00            0.32           0.004 -0.0786311346739
         512.00            0.32           0.016 -0.1557987999289
         512.00            0.32           0.064 -0.3101409889073
         512.00            0.32           0.256 -0.6188287961437
         512.00            0.32           1.024 -1.2362061252183
         512.00            0.32           4.096 -2.4709616406756
         512.00            0.32          16.384 -4.9404731001962
         512.00            0.32          65.536 9.8765967267757
         512.00            0.32         262.144 -19.7575426137543
         512.00            0.32        1048.576 -39.5136354385375
         512.00            0.64           0.001 -0.0290549973655
         512.00            0.64           0.004 0.0537260363227
         512.00            0.64           0.016 -0.1117784941932
         512.00            0.64           0.064 -0.2220988657966
         512.00            0.64           0.256 0.4398473420801
         512.00            0.64           1.024 -0.8840378806088
         512.00            0.64           4.096 1.7637289684294
         512.00            0.64          16.384 3.5289058688533
         512.00            0.64          65.536 7.0592599694215
         512.00            0.64         262.144 -14.1228653801052
         512.00            0.64        1048.576 28.2413850938525
         512.00            1.28           0.001 0.0182019327155
         512.00            1.28           0.004 -0.0406910742132
         512.00            1.28           0.016 0.0770142594867
         512.00            1.28           0.064 -0.1583560108095
         512.00            1.28           0.256 -0.3152583047193
         512.00            1.28           1.024 -0.6290662591455
         512.00            1.28           4.096 1.2537898832435
         512.00            1.28          16.384 2.5090259089413
         512.00            1.28          65.536 -5.0223923488709
         512.00            1.28         262.144 -10.0433375043262
         512.00            1.28        1048.576 20.0823339605897
         512.00            2.56           0.001 -0.0154074011729
         512.00            2.56           0.004 -0.0292936910849
         512.00            2.56           0.016 -0.0571040670301
         512.00            2.56           0.064 -0.1127437497404
         512.00            2.56           0.256 -0.2240325827315
         512.00            2.56           1.024 0.4437240819373
         512.00            2.56           4.096 0.8888912477010
         512.00            2.56          16.384 1.7792267623331
         512.00            2.56          65.536 3.5598983831526
         512.00            2.56         262.144 7.1212419203375
         512.00            2.56        1048.576 14.2439291441390
         512.00            5.12           0.001 0.0000182018757
         512.00            5.12           0.004 0.0045910473479
         512.00            5.12           0.016 0.0104496381711
         512.00            5.12           0.064 0.0251508013802
         512.00            5.12           0.256 -0.0545877597926
         512.00            5.12           1.024 -0.0961114321467
         512.00            5.12           4.096 -0.2139765185795
         512.00            5.12          16.384 -0.4265063198430
         512.00            5.12          65.536 -0.9443369702832
         512.00            5.12         262.144 0.4389634093036
         512.00            5.12        1048.576 4.4885978301290
         512.00           10.24           0.001 -0.0038168700728
         512.00           10.24           0.004 0.0028469969882
         512.00           10.24           0.016 0.0068887870516
         512.00           10.24           0.064 -0.0179768129582
         512.00           10.24           0.256 -0.0344488000394
         512.00           10.24           1.024 -0.0674243200831
         512.00           10.24           4.096 -0.1333911695623
         512.00           10.24          16.384 -0.2653327598431
         512.00           10.24          65.536 -0.5292199430010
         512.00           10.24         262.144 -1.0569962138748
         512.00           10.24        1048.576 -2.1125495346169
        1024.00            0.01           0.001 -0.1193212630622
        1024.00            0.01           0.004 -0.2326863673908
        1024.00            0.01           0.016 0.4478772397718
        1024.00            0.01           0.064 0.9015241135534
        1024.00            0.01           0.256 -1.8204504287700
        1024.00            0.01           1.024 -3.6350845731590
        1024.00            0.01           4.096 -7.2643575271074
        1024.00            0.01          16.384 -14.5229057676005
        1024.00            0.01          65.536 29.0283895110741
        1024.00            0.01         262.144 58.0625853771006
        1024.00            0.01        1048.576 116.1309774107527
        1024.00            0.02           0.001 -0.1183202902787
        1024.00            0.02           0.004 -0.2306831271328
        1024.00            0.02           0.016 0.4438701978184
        1024.00            0.02           0.064 0.8935096621841
        1024.00            0.02           0.256 1.7928074168927
        1024.00            0.02           1.024 3.5914123394174
        1024.00            0.02           4.096 -7.2002407304907
        1024.00            0.02          16.384 -14.3946721899224
        1024.00            0.02          65.536 28.7719224356010
        1024.00            0.02         262.144 57.5496512315765
        1024.00            0.02        1048.576 115.1051090291042
        1024.00            0.04           0.001 -0.1000362538219
        1024.00            0.04           0.004 -0.1940859030513
        1024.00            0.04           0.016 0.3706613706244
        1024.00            0.04           0.064 -0.7586982613930
        1024.00            0.04           0.256 1.4999535377976
        1024.00            0.04           1.024 3.0057026631641
        1024.00            0.04           4.096 -6.0288201988892
        1024.00            0.04          16.384 -12.0518307563889
        1024.00            0.04          65.536 24.0862395974630
        1024.00            0.04         262.144 48.1782853358022
        1024.00            0.04        1048.576 96.3623769758625
        1024.00            0.08           0.001 0.0667572330948
        1024.00            0.08           0.004 0.1390875888311
        1024.00            0.08           0.016 0.2838649422133
        1024.00            0.08           0.064 0.5734780739838
        1024.00            0.08           0.256 -1.1643468529903
        1024.00            0.08           1.024 2.3112591560147
        1024.00            0.08           4.096 -4.6399309393354
        1024.00            0.08          16.384 -9.2740515784731
        1024.00            0.08          65.536 18.5306813913879
        1024.00            0.08         262.144 37.0671684746608
        1024.00            0.08        1048.576 74.1401433425212
        1024.00            0.16           0.001 0.0478134076777
        1024.00            0.16           0.004 -0.1127293558462
        1024.00            0.16           0.016 -0.2194940174149
        1024.00            0.16           0.064 0.4214900000608
        1024.00            0.16           0.256 0.8487466315568
        1024.00            0.16           1.024 -1.7148922301003
        1024.00            0.16           4.096 3.4123557703204
        1024.00            0.16          16.384 6.8305128473219
        1024.00            0.16          65.536 -13.6784420018451
        1024.00            0.16         262.144 -27.3510764960330
        1024.00            0.16        1048.576 54.6847337078435
        1024.00            0.32           0.001 -0.0446696636690
        1024.00            0.32           0.004 -0.0830967570146
        1024.00            0.32           0.016 -0.1601687430002
        1024.00            0.32           0.064 -0.3144222706780
        1024.00            0.32           0.256 -0.6229841845706
        1024.00            0.32           1.024 1.2285244977897
        1024.00            0.32           4.096 2.4628407519120
        1024.00            0.32          16.384 4.9314801205966
        1024.00            0.32          65.536 -9.8803732340688
        1024.00            0.32         262.144 -19.7549393016775
        1024.00            0.32        1048.576 -39.5040722167033
        1024.00            0.64           0.001 -0.0337769293879
        1024.00            0.64           0.004 -0.0611406601799
        1024.00            0.64           0.016 -0.1161707964911
        1024.00            0.64           0.064 -0.2263841578634
        1024.00            0.64           0.256 -0.4468876395773
        1024.00            0.64           1.024 0.8763252838261
        1024.00            0.64           4.096 -1.7700429481581
        1024.00            0.64          16.384 -3.5342724328519
        1024.00            0.64          65.536 -7.0627362016103
        1024.00            0.64         262.144 -14.1196661412331
        1024.00            0.64        1048.576 -28.2335272566751
